id,label
8264,tier_2_moderate
13597,tier_2_moderate
24356,tier_3_significant
6120,tier_2_moderate
10730,tier_3_significant
15062,tier_4_severe
2238,tier_2_moderate
2934,tier_1_minor
11577,tier_5_critical
108,tier_4_severe
7702,tier_3_significant
3439,tier_5_critical
31326,tier_3_significant
12808,tier_5_critical
2175,tier_5_critical
23438,tier_3_significant
1266,tier_3_significant
5822,tier_3_significant
10641,tier_5_critical
31791,tier_1_minor
10374,tier_3_significant
14264,tier_3_significant
9986,tier_1_minor
3796,tier_4_severe
11604,tier_5_critical
2118,tier_3_significant
7887,tier_2_moderate
13275,tier_3_significant
26059,tier_2_moderate
11525,tier_1_minor
19768,tier_5_critical
12756,tier_1_minor
26149,tier_2_moderate
30263,tier_2_moderate
21698,tier_1_minor
7501,tier_4_severe
15861,tier_2_moderate
6104,tier_1_minor
7389,tier_1_minor
24511,tier_3_significant
15865,tier_5_critical
23243,tier_4_severe
26251,tier_3_significant
26460,tier_1_minor
28771,tier_4_severe
5665,tier_3_significant
31191,tier_2_moderate
8167,tier_4_severe
4644,tier_3_significant
3733,tier_1_minor
3664,tier_4_severe
4918,tier_2_moderate
29994,tier_2_moderate
2639,tier_4_severe
23780,tier_3_significant
26157,tier_4_severe
416,tier_4_severe
10674,tier_2_moderate
31284,tier_1_minor
9359,tier_2_moderate
11496,tier_3_significant
13058,tier_4_severe
3367,tier_3_significant
15936,tier_1_minor
28361,tier_1_minor
20699,tier_4_severe
6389,tier_4_severe
7746,tier_3_significant
22158,tier_5_critical
4695,tier_2_moderate
5975,tier_4_severe
1091,tier_4_severe
14199,tier_3_significant
7822,tier_2_moderate
24337,tier_1_minor
99,tier_2_moderate
25060,tier_2_moderate
10534,tier_4_severe
17109,tier_3_significant
16884,tier_3_significant
3652,tier_1_minor
11438,tier_1_minor
10516,tier_3_significant
22284,tier_2_moderate
6016,tier_3_significant
24861,tier_3_significant
3722,tier_3_significant
20803,tier_1_minor
20612,tier_4_severe
5211,tier_1_minor
23197,tier_1_minor
26211,tier_4_severe
13324,tier_3_significant
3434,tier_1_minor
23807,tier_2_moderate
3874,tier_4_severe
5891,tier_1_minor
8083,tier_2_moderate
24532,tier_2_moderate
18337,tier_1_minor
10820,tier_3_significant
29849,tier_4_severe
27053,tier_5_critical
10635,tier_3_significant
27012,tier_3_significant
27460,tier_3_significant
757,tier_5_critical
28884,tier_2_moderate
21194,tier_1_minor
7728,tier_1_minor
19033,tier_4_severe
10716,tier_2_moderate
7994,tier_3_significant
9375,tier_2_moderate
25680,tier_3_significant
18515,tier_1_minor
27693,tier_4_severe
21920,tier_5_critical
15945,tier_4_severe
20982,tier_3_significant
7611,tier_3_significant
17061,tier_1_minor
18598,tier_1_minor
8463,tier_5_critical
14768,tier_2_moderate
13299,tier_3_significant
21532,tier_2_moderate
14828,tier_3_significant
22104,tier_4_severe
2980,tier_2_moderate
21661,tier_4_severe
21507,tier_5_critical
1543,tier_2_moderate
30749,tier_1_minor
14191,tier_3_significant
23201,tier_4_severe
26033,tier_2_moderate
18204,tier_1_minor
26961,tier_4_severe
27717,tier_3_significant
3724,tier_2_moderate
3900,tier_2_moderate
31752,tier_4_severe
14500,tier_4_severe
5161,tier_4_severe
12767,tier_3_significant
4094,tier_3_significant
12856,tier_1_minor
24465,tier_3_significant
20069,tier_4_severe
21284,tier_3_significant
9304,tier_3_significant
7117,tier_2_moderate
30865,tier_1_minor
6088,tier_1_minor
2423,tier_4_severe
16522,tier_4_severe
12149,tier_2_moderate
26713,tier_2_moderate
11217,tier_1_minor
8724,tier_1_minor
7410,tier_1_minor
17185,tier_3_significant
28459,tier_4_severe
16566,tier_2_moderate
26831,tier_1_minor
27244,tier_3_significant
2633,tier_1_minor
18658,tier_2_moderate
16516,tier_3_significant
12728,tier_3_significant
9107,tier_4_severe
6127,tier_4_severe
15990,tier_3_significant
3527,tier_3_significant
19992,tier_3_significant
1611,tier_3_significant
1701,tier_3_significant
26494,tier_3_significant
3243,tier_1_minor
8919,tier_1_minor
28339,tier_1_minor
138,tier_2_moderate
19952,tier_2_moderate
20564,tier_1_minor
5287,tier_2_moderate
2940,tier_3_significant
30469,tier_3_significant
17905,tier_3_significant
27842,tier_2_moderate
1161,tier_4_severe
4829,tier_3_significant
5727,tier_4_severe
31647,tier_3_significant
7871,tier_1_minor
18765,tier_4_severe
2630,tier_1_minor
7490,tier_1_minor
30623,tier_3_significant
23086,tier_3_significant
24436,tier_3_significant
4804,tier_1_minor
4275,tier_3_significant
1303,tier_3_significant
7424,tier_1_minor
15188,tier_4_severe
29094,tier_1_minor
1317,tier_4_severe
6605,tier_5_critical
22647,tier_4_severe
9153,tier_4_severe
17073,tier_1_minor
22603,tier_3_significant
31030,tier_1_minor
10315,tier_1_minor
19029,tier_3_significant
20522,tier_2_moderate
23805,tier_3_significant
17083,tier_1_minor
23534,tier_1_minor
9285,tier_4_severe
24089,tier_2_moderate
16088,tier_5_critical
7364,tier_1_minor
4511,tier_2_moderate
21032,tier_4_severe
13551,tier_5_critical
20717,tier_5_critical
148,tier_2_moderate
25693,tier_4_severe
16273,tier_4_severe
7774,tier_1_minor
6446,tier_5_critical
29720,tier_1_minor
8242,tier_3_significant
18414,tier_1_minor
17203,tier_4_severe
28480,tier_5_critical
21504,tier_5_critical
10732,tier_2_moderate
9021,tier_5_critical
10560,tier_2_moderate
31607,tier_3_significant
30903,tier_3_significant
24515,tier_1_minor
21958,tier_1_minor
8817,tier_3_significant
21383,tier_1_minor
31225,tier_2_moderate
16000,tier_3_significant
16021,tier_1_minor
2310,tier_1_minor
22207,tier_3_significant
20404,tier_2_moderate
11089,tier_4_severe
14903,tier_4_severe
27373,tier_2_moderate
30127,tier_2_moderate
22865,tier_3_significant
17832,tier_2_moderate
5421,tier_4_severe
21637,tier_4_severe
1471,tier_2_moderate
15364,tier_5_critical
24839,tier_1_minor
21999,tier_2_moderate
12044,tier_5_critical
9231,tier_3_significant
1019,tier_3_significant
6276,tier_4_severe
13266,tier_1_minor
18799,tier_4_severe
12032,tier_3_significant
8886,tier_3_significant
15245,tier_4_severe
11746,tier_2_moderate
5140,tier_5_critical
20063,tier_2_moderate
12079,tier_1_minor
3062,tier_1_minor
26410,tier_4_severe
16565,tier_1_minor
14469,tier_2_moderate
23607,tier_1_minor
19734,tier_2_moderate
17210,tier_2_moderate
18373,tier_1_minor
16323,tier_3_significant
22065,tier_1_minor
29663,tier_1_minor
31291,tier_1_minor
30493,tier_3_significant
1289,tier_3_significant
13756,tier_1_minor
18127,tier_2_moderate
28368,tier_2_moderate
5497,tier_2_moderate
21348,tier_4_severe
28506,tier_2_moderate
23949,tier_4_severe
3240,tier_1_minor
19423,tier_4_severe
3235,tier_3_significant
2051,tier_1_minor
26169,tier_3_significant
3251,tier_2_moderate
21237,tier_3_significant
25353,tier_3_significant
15408,tier_1_minor
21515,tier_1_minor
16708,tier_1_minor
27800,tier_3_significant
12686,tier_2_moderate
18657,tier_3_significant
19817,tier_5_critical
21251,tier_2_moderate
18902,tier_1_minor
22100,tier_2_moderate
30295,tier_1_minor
23202,tier_2_moderate
29806,tier_4_severe
12265,tier_4_severe
19001,tier_3_significant
22490,tier_5_critical
8555,tier_2_moderate
12195,tier_2_moderate
22512,tier_3_significant
8640,tier_2_moderate
31170,tier_1_minor
13029,tier_1_minor
31056,tier_2_moderate
1116,tier_1_minor
31843,tier_3_significant
29152,tier_4_severe
12855,tier_2_moderate
13974,tier_3_significant
26591,tier_2_moderate
129,tier_4_severe
28942,tier_5_critical
9066,tier_4_severe
11317,tier_2_moderate
24527,tier_4_severe
26902,tier_5_critical
21938,tier_3_significant
27721,tier_5_critical
459,tier_2_moderate
28197,tier_3_significant
30783,tier_1_minor
2611,tier_2_moderate
13365,tier_3_significant
28411,tier_2_moderate
21603,tier_1_minor
5403,tier_5_critical
5279,tier_3_significant
24838,tier_1_minor
10294,tier_3_significant
17582,tier_3_significant
23701,tier_4_severe
8892,tier_3_significant
20913,tier_4_severe
25532,tier_1_minor
22268,tier_3_significant
26607,tier_3_significant
12646,tier_4_severe
30094,tier_2_moderate
5198,tier_4_severe
1265,tier_2_moderate
3897,tier_5_critical
9579,tier_4_severe
24588,tier_1_minor
2158,tier_2_moderate
9049,tier_1_minor
24379,tier_2_moderate
24307,tier_2_moderate
26897,tier_3_significant
1881,tier_3_significant
30502,tier_1_minor
27893,tier_2_moderate
4378,tier_2_moderate
18675,tier_3_significant
14949,tier_1_minor
2539,tier_2_moderate
10960,tier_1_minor
8694,tier_4_severe
8744,tier_2_moderate
9973,tier_2_moderate
3940,tier_1_minor
7806,tier_3_significant
16706,tier_3_significant
1483,tier_2_moderate
27674,tier_1_minor
15185,tier_1_minor
19889,tier_1_minor
31978,tier_2_moderate
31067,tier_3_significant
3354,tier_2_moderate
15501,tier_3_significant
25135,tier_3_significant
18743,tier_3_significant
11523,tier_2_moderate
3570,tier_5_critical
3658,tier_1_minor
29980,tier_1_minor
14291,tier_4_severe
25963,tier_5_critical
16730,tier_1_minor
6038,tier_5_critical
12467,tier_2_moderate
13216,tier_4_severe
9161,tier_3_significant
8518,tier_3_significant
25136,tier_3_significant
1444,tier_5_critical
11236,tier_4_severe
19720,tier_1_minor
1932,tier_5_critical
10807,tier_1_minor
31099,tier_3_significant
6345,tier_4_severe
26200,tier_1_minor
9878,tier_1_minor
7462,tier_1_minor
20922,tier_1_minor
30143,tier_2_moderate
28004,tier_1_minor
2791,tier_3_significant
21095,tier_4_severe
27457,tier_3_significant
21142,tier_1_minor
5947,tier_4_severe
30850,tier_4_severe
3965,tier_2_moderate
9335,tier_4_severe
3204,tier_1_minor
24565,tier_1_minor
8947,tier_3_significant
18996,tier_4_severe
12133,tier_1_minor
27821,tier_1_minor
17982,tier_4_severe
20440,tier_2_moderate
29544,tier_1_minor
16431,tier_3_significant
3799,tier_2_moderate
1053,tier_2_moderate
5016,tier_4_severe
21296,tier_1_minor
18951,tier_2_moderate
14342,tier_5_critical
11052,tier_4_severe
16241,tier_4_severe
23548,tier_3_significant
20005,tier_1_minor
24959,tier_4_severe
20179,tier_3_significant
9381,tier_2_moderate
13886,tier_2_moderate
5955,tier_2_moderate
14595,tier_4_severe
21380,tier_4_severe
21324,tier_3_significant
17580,tier_5_critical
25665,tier_1_minor
24294,tier_4_severe
27534,tier_5_critical
15579,tier_2_moderate
25242,tier_1_minor
25826,tier_5_critical
12261,tier_5_critical
18055,tier_2_moderate
14524,tier_3_significant
11709,tier_1_minor
13381,tier_1_minor
30179,tier_2_moderate
13203,tier_1_minor
26306,tier_2_moderate
1698,tier_2_moderate
1098,tier_1_minor
3795,tier_4_severe
646,tier_4_severe
18240,tier_3_significant
29513,tier_3_significant
22894,tier_1_minor
14014,tier_2_moderate
12961,tier_2_moderate
29617,tier_2_moderate
1105,tier_2_moderate
25703,tier_3_significant
13617,tier_2_moderate
5222,tier_2_moderate
17146,tier_2_moderate
6722,tier_2_moderate
27612,tier_3_significant
7535,tier_3_significant
19450,tier_3_significant
6547,tier_3_significant
26890,tier_5_critical
5414,tier_1_minor
19500,tier_2_moderate
2949,tier_3_significant
2293,tier_4_severe
5617,tier_3_significant
27246,tier_1_minor
24956,tier_1_minor
14914,tier_5_critical
17171,tier_2_moderate
29224,tier_1_minor
22680,tier_5_critical
8819,tier_4_severe
31856,tier_2_moderate
3516,tier_3_significant
12793,tier_2_moderate
1915,tier_1_minor
9777,tier_5_critical
23782,tier_3_significant
14573,tier_4_severe
11947,tier_1_minor
17879,tier_2_moderate
27697,tier_5_critical
17833,tier_1_minor
3379,tier_1_minor
11164,tier_1_minor
14775,tier_1_minor
13618,tier_2_moderate
17423,tier_2_moderate
7426,tier_3_significant
413,tier_4_severe
19986,tier_4_severe
19272,tier_2_moderate
22159,tier_4_severe
1003,tier_2_moderate
27884,tier_3_significant
5830,tier_1_minor
13918,tier_5_critical
11172,tier_3_significant
11133,tier_5_critical
24564,tier_5_critical
29458,tier_4_severe
11120,tier_5_critical
29598,tier_2_moderate
6329,tier_3_significant
18328,tier_4_severe
22307,tier_2_moderate
15011,tier_2_moderate
7498,tier_1_minor
19287,tier_4_severe
23718,tier_1_minor
18247,tier_2_moderate
7286,tier_1_minor
17844,tier_1_minor
28413,tier_1_minor
11386,tier_2_moderate
5073,tier_1_minor
7962,tier_4_severe
9483,tier_2_moderate
12729,tier_1_minor
21502,tier_2_moderate
29011,tier_3_significant
16103,tier_2_moderate
9662,tier_3_significant
26992,tier_1_minor
16144,tier_1_minor
18352,tier_5_critical
16363,tier_3_significant
26426,tier_3_significant
4218,tier_3_significant
26526,tier_2_moderate
18959,tier_2_moderate
1688,tier_3_significant
29550,tier_3_significant
830,tier_3_significant
0,tier_3_significant
3160,tier_5_critical
11113,tier_3_significant
15647,tier_1_minor
17983,tier_1_minor
24504,tier_5_critical
9365,tier_4_severe
4496,tier_3_significant
24381,tier_4_severe
7337,tier_4_severe
25035,tier_1_minor
12497,tier_2_moderate
13741,tier_4_severe
15700,tier_1_minor
18987,tier_1_minor
13876,tier_2_moderate
28398,tier_5_critical
5375,tier_3_significant
26047,tier_1_minor
20338,tier_3_significant
29102,tier_5_critical
10403,tier_1_minor
24099,tier_2_moderate
6542,tier_2_moderate
13569,tier_2_moderate
29619,tier_5_critical
12889,tier_4_severe
31452,tier_5_critical
31076,tier_2_moderate
30159,tier_2_moderate
21723,tier_3_significant
9067,tier_5_critical
15440,tier_1_minor
18439,tier_4_severe
5796,tier_5_critical
4109,tier_1_minor
29260,tier_2_moderate
9628,tier_1_minor
17546,tier_1_minor
20008,tier_1_minor
3277,tier_2_moderate
20466,tier_1_minor
15205,tier_1_minor
27020,tier_2_moderate
18496,tier_5_critical
27619,tier_1_minor
279,tier_3_significant
1000,tier_2_moderate
6715,tier_1_minor
2656,tier_1_minor
19660,tier_3_significant
17125,tier_4_severe
30946,tier_1_minor
15763,tier_1_minor
8702,tier_1_minor
9615,tier_3_significant
21394,tier_1_minor
25111,tier_1_minor
15329,tier_3_significant
1142,tier_4_severe
3738,tier_4_severe
30727,tier_3_significant
15992,tier_2_moderate
20208,tier_4_severe
15419,tier_1_minor
196,tier_2_moderate
30973,tier_3_significant
23717,tier_2_moderate
13429,tier_4_severe
11428,tier_1_minor
8944,tier_4_severe
24466,tier_1_minor
17323,tier_2_moderate
23976,tier_3_significant
10219,tier_1_minor
26659,tier_2_moderate
7527,tier_4_severe
19105,tier_2_moderate
28989,tier_4_severe
24096,tier_3_significant
18547,tier_3_significant
4008,tier_2_moderate
18775,tier_4_severe
10914,tier_5_critical
1377,tier_2_moderate
3102,tier_1_minor
12637,tier_4_severe
19148,tier_3_significant
25171,tier_4_severe
28404,tier_2_moderate
972,tier_4_severe
20203,tier_4_severe
17322,tier_4_severe
25356,tier_1_minor
18691,tier_4_severe
6148,tier_3_significant
2079,tier_2_moderate
26126,tier_2_moderate
8598,tier_1_minor
25991,tier_2_moderate
22725,tier_1_minor
31946,tier_2_moderate
13825,tier_2_moderate
4925,tier_5_critical
6221,tier_3_significant
2956,tier_4_severe
8767,tier_3_significant
3076,tier_4_severe
3034,tier_1_minor
10093,tier_4_severe
19031,tier_3_significant
29067,tier_2_moderate
4548,tier_2_moderate
30437,tier_3_significant
5750,tier_2_moderate
2007,tier_3_significant
9834,tier_1_minor
27594,tier_1_minor
18632,tier_2_moderate
527,tier_1_minor
30010,tier_5_critical
4557,tier_3_significant
3205,tier_4_severe
1814,tier_3_significant
7583,tier_2_moderate
4447,tier_1_minor
2505,tier_1_minor
24685,tier_3_significant
904,tier_4_severe
12989,tier_5_critical
10651,tier_2_moderate
1232,tier_4_severe
5197,tier_2_moderate
24840,tier_2_moderate
29087,tier_3_significant
4021,tier_3_significant
30476,tier_1_minor
18259,tier_1_minor
22018,tier_1_minor
29258,tier_5_critical
3893,tier_1_minor
29982,tier_1_minor
28588,tier_2_moderate
20248,tier_5_critical
31048,tier_1_minor
21827,tier_3_significant
15077,tier_3_significant
3932,tier_1_minor
21248,tier_2_moderate
28979,tier_1_minor
17334,tier_1_minor
18594,tier_3_significant
10413,tier_4_severe
13629,tier_5_critical
22077,tier_1_minor
1787,tier_3_significant
788,tier_1_minor
27230,tier_2_moderate
26342,tier_2_moderate
27488,tier_1_minor
11575,tier_1_minor
6167,tier_2_moderate
19212,tier_5_critical
18390,tier_5_critical
26749,tier_1_minor
30055,tier_2_moderate
28419,tier_3_significant
22751,tier_2_moderate
7348,tier_1_minor
11997,tier_3_significant
28859,tier_3_significant
2416,tier_1_minor
18339,tier_3_significant
4621,tier_2_moderate
2139,tier_1_minor
8207,tier_2_moderate
15484,tier_1_minor
7544,tier_3_significant
22166,tier_4_severe
1989,tier_3_significant
30361,tier_5_critical
11085,tier_4_severe
26143,tier_3_significant
28792,tier_1_minor
21797,tier_2_moderate
29117,tier_2_moderate
16860,tier_3_significant
15988,tier_1_minor
16897,tier_3_significant
10785,tier_3_significant
28017,tier_3_significant
26721,tier_4_severe
2581,tier_3_significant
22770,tier_1_minor
16222,tier_1_minor
19548,tier_1_minor
11521,tier_4_severe
5283,tier_2_moderate
21922,tier_1_minor
28841,tier_1_minor
19161,tier_2_moderate
7809,tier_3_significant
16648,tier_3_significant
7791,tier_3_significant
5942,tier_1_minor
19804,tier_2_moderate
6579,tier_4_severe
20183,tier_1_minor
20194,tier_2_moderate
30569,tier_2_moderate
12029,tier_4_severe
2800,tier_5_critical
10260,tier_1_minor
14088,tier_4_severe
7524,tier_2_moderate
1699,tier_1_minor
30677,tier_4_severe
5137,tier_1_minor
4147,tier_3_significant
2529,tier_1_minor
25418,tier_1_minor
20431,tier_4_severe
26162,tier_1_minor
19400,tier_2_moderate
17770,tier_4_severe
29148,tier_4_severe
22895,tier_5_critical
23258,tier_3_significant
22737,tier_1_minor
30656,tier_1_minor
12511,tier_1_minor
16617,tier_1_minor
11076,tier_2_moderate
17872,tier_3_significant
3360,tier_1_minor
13277,tier_1_minor
14978,tier_3_significant
12772,tier_3_significant
22005,tier_4_severe
9532,tier_1_minor
11741,tier_2_moderate
12560,tier_1_minor
10122,tier_4_severe
9686,tier_1_minor
22276,tier_1_minor
18573,tier_2_moderate
15929,tier_1_minor
30864,tier_4_severe
25712,tier_2_moderate
7674,tier_1_minor
19191,tier_1_minor
27026,tier_2_moderate
21278,tier_1_minor
22935,tier_4_severe
26484,tier_3_significant
28991,tier_1_minor
14099,tier_4_severe
14548,tier_2_moderate
14183,tier_3_significant
16729,tier_5_critical
19377,tier_4_severe
27252,tier_1_minor
4573,tier_2_moderate
23436,tier_5_critical
2644,tier_2_moderate
21503,tier_2_moderate
21205,tier_2_moderate
14488,tier_1_minor
30132,tier_4_severe
16411,tier_1_minor
3410,tier_5_critical
13804,tier_1_minor
6434,tier_1_minor
24913,tier_1_minor
25932,tier_4_severe
6840,tier_1_minor
31906,tier_4_severe
18041,tier_1_minor
25477,tier_3_significant
23097,tier_4_severe
13619,tier_3_significant
12112,tier_1_minor
7686,tier_2_moderate
25895,tier_2_moderate
16195,tier_2_moderate
20968,tier_2_moderate
3456,tier_3_significant
23057,tier_3_significant
30035,tier_3_significant
2631,tier_3_significant
11564,tier_4_severe
1103,tier_2_moderate
3684,tier_2_moderate
23162,tier_1_minor
6113,tier_3_significant
17440,tier_3_significant
5606,tier_3_significant
14048,tier_5_critical
14025,tier_1_minor
14266,tier_3_significant
30536,tier_3_significant
14639,tier_1_minor
924,tier_2_moderate
11602,tier_2_moderate
24645,tier_2_moderate
724,tier_5_critical
17006,tier_1_minor
11657,tier_3_significant
22587,tier_2_moderate
19323,tier_3_significant
353,tier_5_critical
9508,tier_4_severe
21189,tier_1_minor
29801,tier_1_minor
22799,tier_2_moderate
2869,tier_1_minor
4802,tier_5_critical
597,tier_3_significant
21611,tier_4_severe
16742,tier_2_moderate
20379,tier_2_moderate
18720,tier_2_moderate
18362,tier_3_significant
27819,tier_3_significant
4165,tier_3_significant
11370,tier_1_minor
22428,tier_1_minor
20718,tier_2_moderate
31898,tier_2_moderate
381,tier_3_significant
22872,tier_4_severe
1491,tier_4_severe
12142,tier_1_minor
56,tier_3_significant
28655,tier_1_minor
3856,tier_3_significant
10138,tier_1_minor
10475,tier_1_minor
19955,tier_2_moderate
23799,tier_5_critical
30736,tier_2_moderate
9750,tier_1_minor
31662,tier_4_severe
7704,tier_3_significant
5664,tier_3_significant
8975,tier_2_moderate
20964,tier_4_severe
17166,tier_3_significant
27066,tier_1_minor
2477,tier_5_critical
23641,tier_1_minor
28574,tier_2_moderate
28562,tier_2_moderate
20105,tier_1_minor
31167,tier_3_significant
17419,tier_1_minor
5268,tier_4_severe
26286,tier_1_minor
25642,tier_4_severe
6210,tier_5_critical
6087,tier_3_significant
23046,tier_1_minor
6149,tier_1_minor
8237,tier_1_minor
24348,tier_5_critical
4552,tier_1_minor
7141,tier_5_critical
1179,tier_1_minor
7454,tier_1_minor
13180,tier_2_moderate
31433,tier_1_minor
3236,tier_3_significant
1259,tier_2_moderate
13357,tier_1_minor
19669,tier_3_significant
3510,tier_2_moderate
3471,tier_1_minor
24135,tier_4_severe
19719,tier_4_severe
31636,tier_4_severe
18884,tier_1_minor
8356,tier_5_critical
28203,tier_5_critical
27631,tier_3_significant
5945,tier_3_significant
30957,tier_3_significant
13361,tier_1_minor
29293,tier_4_severe
3337,tier_1_minor
29825,tier_3_significant
30878,tier_1_minor
20240,tier_3_significant
6376,tier_1_minor
30490,tier_5_critical
2431,tier_4_severe
14621,tier_1_minor
10333,tier_2_moderate
7110,tier_2_moderate
31288,tier_3_significant
26895,tier_3_significant
7949,tier_1_minor
4689,tier_1_minor
15836,tier_3_significant
4314,tier_4_severe
13274,tier_3_significant
246,tier_2_moderate
885,tier_3_significant
15141,tier_1_minor
31475,tier_2_moderate
6248,tier_5_critical
12792,tier_1_minor
282,tier_1_minor
9775,tier_1_minor
7096,tier_2_moderate
2430,tier_3_significant
6684,tier_2_moderate
24881,tier_3_significant
19027,tier_4_severe
8092,tier_5_critical
29171,tier_3_significant
21646,tier_4_severe
7082,tier_5_critical
101,tier_2_moderate
15709,tier_1_minor
5066,tier_5_critical
7510,tier_2_moderate
27972,tier_1_minor
14698,tier_1_minor
5709,tier_1_minor
20232,tier_5_critical
28078,tier_2_moderate
31907,tier_1_minor
25076,tier_1_minor
16373,tier_2_moderate
19024,tier_1_minor
13803,tier_2_moderate
22913,tier_2_moderate
7360,tier_3_significant
3594,tier_5_critical
2942,tier_5_critical
1726,tier_4_severe
13941,tier_3_significant
5828,tier_3_significant
928,tier_2_moderate
27436,tier_3_significant
6279,tier_4_severe
29762,tier_1_minor
23234,tier_1_minor
3120,tier_1_minor
18938,tier_1_minor
19425,tier_3_significant
10412,tier_2_moderate
16132,tier_1_minor
5793,tier_4_severe
8388,tier_5_critical
30578,tier_2_moderate
25122,tier_3_significant
15899,tier_1_minor
25374,tier_3_significant
13505,tier_3_significant
898,tier_5_critical
30189,tier_2_moderate
22839,tier_3_significant
17142,tier_1_minor
28542,tier_1_minor
16675,tier_3_significant
22630,tier_5_critical
9256,tier_3_significant
31709,tier_3_significant
5641,tier_1_minor
30147,tier_2_moderate
27566,tier_1_minor
29759,tier_4_severe
5974,tier_4_severe
10816,tier_3_significant
21213,tier_5_critical
14087,tier_2_moderate
5278,tier_3_significant
7399,tier_3_significant
16126,tier_1_minor
16096,tier_1_minor
15542,tier_5_critical
5660,tier_1_minor
18196,tier_1_minor
19711,tier_1_minor
2052,tier_3_significant
15788,tier_1_minor
2298,tier_2_moderate
27063,tier_3_significant
25512,tier_1_minor
7027,tier_3_significant
6382,tier_3_significant
9890,tier_5_critical
6375,tier_4_severe
20132,tier_1_minor
30140,tier_3_significant
10197,tier_2_moderate
7437,tier_2_moderate
2843,tier_2_moderate
5620,tier_1_minor
4490,tier_3_significant
13752,tier_2_moderate
17942,tier_2_moderate
16682,tier_2_moderate
3129,tier_2_moderate
14752,tier_3_significant
19743,tier_3_significant
8662,tier_4_severe
26454,tier_2_moderate
11378,tier_4_severe
14271,tier_5_critical
27023,tier_5_critical
11064,tier_3_significant
3766,tier_3_significant
22359,tier_1_minor
23756,tier_3_significant
6685,tier_2_moderate
2693,tier_1_minor
18015,tier_2_moderate
23868,tier_4_severe
13371,tier_3_significant
24455,tier_2_moderate
29533,tier_2_moderate
8124,tier_3_significant
21931,tier_2_moderate
15434,tier_4_severe
21226,tier_1_minor
4813,tier_4_severe
23975,tier_1_minor
25728,tier_5_critical
16643,tier_3_significant
25509,tier_2_moderate
5,tier_2_moderate
15168,tier_5_critical
4955,tier_3_significant
5612,tier_3_significant
18108,tier_5_critical
18523,tier_1_minor
31427,tier_5_critical
16856,tier_3_significant
5387,tier_5_critical
14082,tier_1_minor
21017,tier_3_significant
2130,tier_3_significant
22523,tier_1_minor
23527,tier_3_significant
11938,tier_2_moderate
16554,tier_3_significant
3385,tier_1_minor
19746,tier_4_severe
15352,tier_1_minor
10792,tier_2_moderate
6862,tier_1_minor
12275,tier_1_minor
18431,tier_1_minor
11233,tier_4_severe
7445,tier_3_significant
10446,tier_1_minor
5671,tier_1_minor
17831,tier_4_severe
9114,tier_3_significant
26835,tier_1_minor
614,tier_3_significant
11157,tier_3_significant
19880,tier_1_minor
21131,tier_1_minor
14098,tier_5_critical
26798,tier_1_minor
18895,tier_3_significant
28510,tier_1_minor
30219,tier_1_minor
19351,tier_2_moderate
11423,tier_5_critical
31797,tier_1_minor
15540,tier_1_minor
67,tier_2_moderate
18294,tier_3_significant
1197,tier_3_significant
467,tier_4_severe
2655,tier_2_moderate
4318,tier_5_critical
19201,tier_1_minor
17457,tier_5_critical
7000,tier_3_significant
31858,tier_2_moderate
11129,tier_2_moderate
23262,tier_1_minor
15598,tier_1_minor
16340,tier_2_moderate
21258,tier_1_minor
14852,tier_5_critical
28039,tier_3_significant
17760,tier_4_severe
5313,tier_5_critical
16385,tier_2_moderate
22995,tier_2_moderate
16218,tier_3_significant
7298,tier_2_moderate
22450,tier_1_minor
4619,tier_5_critical
19004,tier_2_moderate
5725,tier_2_moderate
30405,tier_1_minor
3661,tier_2_moderate
4809,tier_1_minor
25141,tier_2_moderate
21914,tier_3_significant
15178,tier_1_minor
15930,tier_4_severe
17392,tier_1_minor
9680,tier_1_minor
23152,tier_2_moderate
19143,tier_3_significant
4780,tier_5_critical
18758,tier_3_significant
16520,tier_3_significant
26325,tier_2_moderate
29878,tier_4_severe
23790,tier_2_moderate
30056,tier_4_severe
15987,tier_2_moderate
12341,tier_1_minor
11834,tier_2_moderate
14808,tier_1_minor
26387,tier_1_minor
27095,tier_3_significant
23138,tier_1_minor
31210,tier_2_moderate
20866,tier_1_minor
19122,tier_1_minor
8685,tier_3_significant
1074,tier_1_minor
13134,tier_1_minor
8520,tier_2_moderate
12737,tier_2_moderate
31821,tier_2_moderate
2970,tier_1_minor
29900,tier_4_severe
11281,tier_2_moderate
9322,tier_1_minor
20983,tier_1_minor
24726,tier_1_minor
20902,tier_5_critical
25595,tier_2_moderate
3398,tier_1_minor
30256,tier_3_significant
24779,tier_1_minor
21625,tier_1_minor
13414,tier_2_moderate
29038,tier_1_minor
26264,tier_3_significant
11603,tier_4_severe
9874,tier_1_minor
2241,tier_1_minor
28926,tier_4_severe
28824,tier_4_severe
16614,tier_4_severe
1505,tier_3_significant
20234,tier_1_minor
26173,tier_5_critical
26277,tier_4_severe
21928,tier_5_critical
26341,tier_2_moderate
15704,tier_1_minor
16033,tier_5_critical
8927,tier_2_moderate
4927,tier_2_moderate
28682,tier_2_moderate
4384,tier_2_moderate
29137,tier_3_significant
21981,tier_2_moderate
1790,tier_1_minor
17065,tier_2_moderate
3105,tier_3_significant
2300,tier_4_severe
30394,tier_2_moderate
14813,tier_3_significant
1193,tier_5_critical
